Filename,Predicted_Label,Classifier_Probability,Physics_Mechanism_Score,Domain_Alignment_Score,Comprehensive_Confidence,Confidence_Level,故障类型,Is_Corrected,Original_Prediction,Confidence_Improvement
L_165,B,0.3229,0.5,0.6,0.4769,低置信度,滚动体故障,False,B,0.0
I_122,IR,0.7228,0.5,0.2,0.4769,低置信度,内圈故障,False,IR,0.0
D_0,IR,0.3215,0.5,0.6,0.4765,低置信度,内圈故障,False,IR,0.0
K_54,OR,0.5194,0.5,0.4,0.4758,低置信度,外圈故障,False,OR,0.0
D_63,IR,0.3181,0.5,0.6,0.4754,低置信度,内圈故障,False,IR,0.0
N_9,OR,0.5165,0.5,0.4,0.475,低置信度,外圈故障,False,OR,0.0
N_6,IR,0.3164,0.5,0.6,0.4749,低置信度,内圈故障,False,IR,0.0
I_78,IR,0.5156,0.5,0.4,0.4747,低置信度,内圈故障,False,IR,0.0
F_133,B,0.5102,0.5,0.4,0.4731,低置信度,滚动体故障,False,B,0.0
N_120,OR,0.5072,0.5,0.4,0.4721,低置信度,外圈故障,False,OR,0.0
F_10,B,0.5006,0.5,0.4,0.4702,低置信度,滚动体故障,False,B,0.0
O_180,B,0.2989,0.5,0.6,0.4697,低置信度,滚动体故障,False,B,0.0
K_154,OR,0.4991,0.5,0.4,0.4697,低置信度,外圈故障,False,OR,0.0
B_66,B,0.2975,0.5,0.6,0.4692,低置信度,滚动体故障,False,B,0.0
N_182,OR,0.4959,0.5,0.4,0.4688,低置信度,外圈故障,False,OR,0.0
H_102,OR,0.6956,0.5,0.2,0.4687,低置信度,外圈故障,False,OR,0.0
N_127,OR,0.4943,0.5,0.4,0.4683,低置信度,外圈故障,False,OR,0.0
M_175,OR,0.4934,0.5,0.4,0.468,低置信度,外圈故障,False,OR,0.0
D_59,IR,0.2926,0.5,0.6,0.4678,低置信度,内圈故障,False,IR,0.0
F_9,B,0.4904,0.5,0.4,0.4671,低置信度,滚动体故障,False,B,0.0
O_179,OR,0.49,0.5,0.4,0.467,低置信度,外圈故障,False,OR,0.0
H_35,OR,0.4897,0.5,0.4,0.4669,低置信度,外圈故障,False,OR,0.0
C_90,IR,0.8897,0.5,0.0,0.4669,低置信度,内圈故障,False,IR,0.0
N_131,IR,0.6893,0.5,0.2,0.4668,低置信度,内圈故障,False,IR,0.0
D_199,IR,0.2891,0.5,0.6,0.4667,低置信度,内圈故障,False,IR,0.0
B_182,B,0.2877,0.5,0.6,0.4663,低置信度,滚动体故障,False,B,0.0
F_138,IR,0.4875,0.5,0.4,0.4662,低置信度,内圈故障,False,IR,0.0
N_103,OR,0.4859,0.5,0.4,0.4658,低置信度,外圈故障,False,OR,0.0
M_49,OR,0.4849,0.5,0.4,0.4655,低置信度,外圈故障,False,OR,0.0
F_110,IR,0.2821,0.5,0.6,0.4646,低置信度,内圈故障,False,IR,0.0
N_170,IR,0.682,0.5,0.2,0.4646,低置信度,内圈故障,False,IR,0.0
N_145,OR,0.481,0.5,0.4,0.4643,低置信度,外圈故障,False,OR,0.0
F_192,B,0.4804,0.5,0.4,0.4641,低置信度,滚动体故障,False,B,0.0
F_134,B,0.4801,0.5,0.4,0.464,低置信度,滚动体故障,False,B,0.0
D_99,B,0.4777,0.5,0.4,0.4633,低置信度,滚动体故障,False,B,0.0
C_155,B,0.4759,0.5,0.4,0.4628,低置信度,滚动体故障,False,B,0.0
M_179,OR,0.4754,0.5,0.4,0.4626,低置信度,外圈故障,False,OR,0.0
M_102,OR,0.4738,0.5,0.4,0.4621,低置信度,外圈故障,False,OR,0.0
A_82,IR,0.2732,0.5,0.6,0.462,低置信度,内圈故障,False,IR,0.0
F_191,B,0.4726,0.5,0.4,0.4618,低置信度,滚动体故障,False,B,0.0
N_39,IR,0.6719,0.5,0.2,0.4616,低置信度,内圈故障,False,IR,0.0
F_140,B,0.4702,0.5,0.4,0.4611,低置信度,滚动体故障,False,B,0.0
I_179,IR,0.6705,0.5,0.2,0.4611,低置信度,内圈故障,False,IR,0.0
F_60,B,0.4679,0.5,0.4,0.4604,低置信度,滚动体故障,False,B,0.0
N_45,OR,0.4677,0.5,0.4,0.4603,低置信度,外圈故障,False,OR,0.0
H_37,OR,0.6669,0.5,0.2,0.4601,低置信度,外圈故障,False,OR,0.0
F_132,B,0.467,0.5,0.4,0.4601,低置信度,滚动体故障,False,B,0.0
F_27,B,0.4638,0.5,0.4,0.4591,低置信度,滚动体故障,False,B,0.0
N_32,OR,0.4627,0.5,0.4,0.4588,低置信度,外圈故障,False,OR,0.0
O_147,B,0.2587,0.5,0.6,0.4576,低置信度,滚动体故障,False,B,0.0
H_113,IR,0.6584,0.5,0.2,0.4575,低置信度,内圈故障,False,IR,0.0
H_73,OR,0.6572,0.5,0.2,0.4572,低置信度,外圈故障,False,OR,0.0
H_154,OR,0.6562,0.5,0.2,0.4569,低置信度,外圈故障,False,OR,0.0
F_98,OR,0.4552,0.5,0.4,0.4566,低置信度,外圈故障,False,OR,0.0
F_0,B,0.4549,0.5,0.4,0.4565,低置信度,滚动体故障,False,B,0.0
F_1,B,0.4535,0.5,0.4,0.4561,低置信度,滚动体故障,False,B,0.0
F_15,B,0.4525,0.5,0.4,0.4557,低置信度,滚动体故障,False,B,0.0
I_174,IR,0.6516,0.5,0.2,0.4555,低置信度,内圈故障,False,IR,0.0
N_134,IR,0.8502,0.5,0.0,0.4551,低置信度,内圈故障,False,IR,0.0
F_129,B,0.4501,0.5,0.4,0.455,低置信度,滚动体故障,False,B,0.0
F_83,B,0.4479,0.5,0.4,0.4544,低置信度,滚动体故障,False,B,0.0
F_156,B,0.4479,0.5,0.4,0.4544,低置信度,滚动体故障,False,B,0.0
N_81,IR,0.6452,0.5,0.2,0.4536,低置信度,内圈故障,False,IR,0.0
H_133,OR,0.6447,0.5,0.2,0.4534,低置信度,外圈故障,False,OR,0.0
F_154,OR,0.4448,0.5,0.4,0.4534,低置信度,外圈故障,False,OR,0.0
N_105,IR,0.4433,0.5,0.4,0.453,低置信度,内圈故障,False,IR,0.0
F_49,B,0.4415,0.5,0.4,0.4524,低置信度,滚动体故障,False,B,0.0
F_84,B,0.4404,0.5,0.4,0.4521,低置信度,滚动体故障,False,B,0.0
P_18,OR,0.439,0.5,0.4,0.4517,低置信度,外圈故障,False,OR,0.0
F_61,B,0.4389,0.5,0.4,0.4517,低置信度,滚动体故障,False,B,0.0
H_184,IR,0.4385,0.5,0.4,0.4516,低置信度,内圈故障,False,IR,0.0
H_27,OR,0.6385,0.5,0.2,0.4515,低置信度,外圈故障,False,OR,0.0
F_157,B,0.4375,0.5,0.4,0.4513,低置信度,滚动体故障,False,B,0.0
F_58,B,0.4366,0.5,0.4,0.451,低置信度,滚动体故障,False,B,0.0
K_149,IR,0.4363,0.5,0.4,0.4509,低置信度,内圈故障,False,IR,0.0
F_158,B,0.4355,0.5,0.4,0.4507,低置信度,滚动体故障,False,B,0.0
H_59,OR,0.6334,0.5,0.2,0.45,低置信度,外圈故障,False,OR,0.0
P_90,OR,0.4321,0.5,0.4,0.4496,低置信度,外圈故障,False,OR,0.0
H_185,OR,0.632,0.5,0.2,0.4496,低置信度,外圈故障,False,OR,0.0
F_97,B,0.4305,0.5,0.4,0.4491,低置信度,滚动体故障,False,B,0.0
K_55,IR,0.4276,0.5,0.4,0.4483,低置信度,内圈故障,False,IR,0.0
H_39,OR,0.6276,0.5,0.2,0.4483,低置信度,外圈故障,False,OR,0.0
H_183,OR,0.6273,0.5,0.2,0.4482,低置信度,外圈故障,False,OR,0.0
H_63,OR,0.6252,0.5,0.2,0.4476,低置信度,外圈故障,False,OR,0.0
K_123,OR,0.6238,0.5,0.2,0.4471,低置信度,外圈故障,False,OR,0.0
H_9,OR,0.622,0.5,0.2,0.4466,低置信度,外圈故障,False,OR,0.0
F_111,OR,0.4215,0.5,0.4,0.4465,低置信度,外圈故障,False,OR,0.0
F_30,OR,0.4216,0.5,0.4,0.4465,低置信度,外圈故障,False,OR,0.0
D_61,OR,0.4218,0.5,0.4,0.4465,低置信度,外圈故障,False,OR,0.0
H_112,OR,0.6214,0.5,0.2,0.4464,低置信度,外圈故障,False,OR,0.0
D_43,OR,0.4211,0.5,0.4,0.4463,低置信度,外圈故障,False,OR,0.0
H_21,OR,0.6201,0.5,0.2,0.446,低置信度,外圈故障,False,OR,0.0
F_141,OR,0.4186,0.5,0.4,0.4456,低置信度,外圈故障,False,OR,0.0
N_79,OR,0.16605529189109802,0.5,1.0,0.5498165875673294,低置信度,外圈故障,True,IR,0.10481658756732942
H_81,OR,0.6149,0.5,0.2,0.4445,低置信度,外圈故障,False,OR,0.0
N_95,OR,0.16121062636375427,0.5,1.0,0.5483631879091263,低置信度,外圈故障,True,IR,0.10416318790912632
P_94,B,0.4137,0.5,0.4,0.4441,低置信度,滚动体故障,False,B,0.0
N_71,OR,0.16423986852169037,0.5,1.0,0.5492719605565071,低置信度,外圈故障,True,IR,0.10517196055650707
H_5,IR,0.4088,0.5,0.4,0.4427,低置信度,内圈故障,False,IR,0.0
N_140,OR,0.16967162489891052,0.5,1.0,0.5509014874696732,低置信度,外圈故障,True,IR,0.10950148746967314
P_169,B,0.4045,0.5,0.4,0.4413,低置信度,滚动体故障,False,B,0.0
H_186,OR,0.6041,0.5,0.2,0.4412,低置信度,外圈故障,False,OR,0.0
H_71,OR,0.6038,0.5,0.2,0.4411,低置信度,外圈故障,False,OR,0.0
F_123,OR,0.4029,0.5,0.4,0.4409,低置信度,外圈故障,False,OR,0.0
E_30,OR,0.37373918294906616,0.5,0.8,0.5521217548847198,低置信度,外圈故障,True,IR,0.11132175488471979
F_44,OR,0.4026,0.5,0.4,0.4408,低置信度,外圈故障,False,OR,0.0
D_32,OR,0.3999,0.5,0.4,0.44,低置信度,外圈故障,False,OR,0.0
F_190,B,0.3998,0.5,0.4,0.4399,低置信度,滚动体故障,False,B,0.0
H_34,IR,0.3332603871822357,0.5,0.8,0.5399781161546707,低置信度,内圈故障,True,OR,0.10097811615467073
E_199,OR,0.3845118284225464,0.5,0.8,0.5553535485267639,低置信度,外圈故障,True,IR,0.11645354852676387
H_143,OR,0.5951,0.5,0.2,0.4385,低置信度,外圈故障,False,OR,0.0
E_162,IR,0.3951,0.5,0.4,0.4385,低置信度,内圈故障,False,IR,0.0
F_47,OR,0.394,0.5,0.4,0.4382,低置信度,外圈故障,False,OR,0.0
H_176,OR,0.5915,0.5,0.2,0.4374,低置信度,外圈故障,False,OR,0.0
P_86,B,0.3902,0.5,0.4,0.437,低置信度,滚动体故障,False,B,0.0
P_133,OR,0.3896,0.5,0.4,0.4369,低置信度,外圈故障,False,OR,0.0
N_192,OR,0.5884,0.5,0.2,0.4365,低置信度,外圈故障,False,OR,0.0
H_13,IR,0.32862240076065063,0.5,0.8,0.5385867202281952,低置信度,内圈故障,True,OR,0.10238672022819523
F_159,OR,0.3861,0.5,0.4,0.4358,低置信度,外圈故障,False,OR,0.0
H_76,IR,0.3267879784107208,0.5,0.8,0.5380363935232162,低置信度,内圈故障,True,OR,0.10223639352321617
F_70,OR,0.3845,0.5,0.4,0.4353,低置信度,外圈故障,False,OR,0.0
K_73,OR,0.5822,0.5,0.2,0.4347,低置信度,外圈故障,False,OR,0.0
F_136,OR,0.3816,0.5,0.4,0.4345,低置信度,外圈故障,False,OR,0.0
H_92,OR,0.5818,0.5,0.2,0.4345,低置信度,外圈故障,False,OR,0.0
K_70,OR,0.5817,0.5,0.2,0.4345,低置信度,外圈故障,False,OR,0.0
P_8,B,0.381,0.5,0.4,0.4343,低置信度,滚动体故障,False,B,0.0
H_135,IR,0.3129141926765442,0.5,0.8,0.5338742578029633,低置信度,内圈故障,True,OR,0.10027425780296328
H_190,IR,0.3161202371120453,0.5,0.8,0.5348360711336135,低置信度,内圈故障,True,OR,0.10133607113361354
F_163,OR,0.3779,0.5,0.4,0.4334,低置信度,外圈故障,False,OR,0.0
I_54,IR,0.3765,0.5,0.4,0.433,低置信度,内圈故障,False,IR,0.0
F_148,OR,0.3765,0.5,0.4,0.4329,低置信度,外圈故障,False,OR,0.0
H_131,OR,0.5759,0.5,0.2,0.4328,低置信度,外圈故障,False,OR,0.0
P_40,OR,0.3744,0.5,0.4,0.4323,低置信度,外圈故障,False,OR,0.0
D_142,OR,0.3737,0.5,0.4,0.4321,低置信度,外圈故障,False,OR,0.0
H_171,IR,0.3283209204673767,0.5,0.8,0.538496276140213,低置信度,内圈故障,True,OR,0.106596276140213
N_107,OR,0.20784591138362885,0.5,1.0,0.5623537734150886,低置信度,外圈故障,True,IR,0.13045377341508863
K_97,IR,0.3580124080181122,0.5,0.8,0.5474037224054337,低置信度,内圈故障,True,OR,0.11590372240543367
D_164,IR,0.3716,0.5,0.4,0.4315,低置信度,内圈故障,False,IR,0.0
P_102,OR,0.3709,0.5,0.4,0.4313,低置信度,外圈故障,False,OR,0.0
M_18,IR,0.3706,0.5,0.4,0.4312,低置信度,内圈故障,False,IR,0.0
N_143,OR,0.5668,0.5,0.2,0.43,低置信度,外圈故障,False,OR,0.0
H_128,OR,0.5661,0.5,0.2,0.4298,低置信度,外圈故障,False,OR,0.0
N_104,OR,0.21334564685821533,0.5,1.0,0.5640036940574646,低置信度,外圈故障,True,IR,0.13480369405746462
N_70,IR,0.3233041763305664,0.5,0.8,0.5369912528991699,低置信度,内圈故障,True,OR,0.10779125289916991
N_162,OR,0.21340736746788025,0.5,1.0,0.564022210240364,低置信度,外圈故障,True,IR,0.13492221024036405
N_154,IR,0.32353153824806213,0.5,0.8,0.5370594614744186,低置信度,内圈故障,True,OR,0.10805946147441864
K_81,OR,0.5629,0.5,0.2,0.4289,低置信度,外圈故障,False,OR,0.0
N_7,OR,0.40158021450042725,0.5,0.8,0.5604740643501281,低置信度,外圈故障,True,IR,0.13157406435012814
N_43,OR,0.21182048320770264,0.5,1.0,0.5635461449623107,低置信度,外圈故障,True,IR,0.13544614496231072
H_49,IR,0.32773134112358093,0.5,0.8,0.5383194023370743,低置信度,内圈故障,True,OR,0.11031940233707432
H_87,OR,0.5597,0.5,0.2,0.4279,低置信度,外圈故障,False,OR,0.0
N_152,IR,0.5595,0.5,0.2,0.4279,低置信度,内圈故障,False,IR,0.0
N_171,IR,0.7596,0.5,0.0,0.4279,低置信度,内圈故障,False,IR,0.0
P_38,IR,0.3593,0.5,0.4,0.4278,低置信度,内圈故障,False,IR,0.0
E_11,IR,0.3587,0.5,0.4,0.4276,低置信度,内圈故障,False,IR,0.0
N_172,IR,0.33024340867996216,0.5,0.8,0.5390730226039886,低置信度,内圈故障,True,OR,0.11187302260398857
M_35,OR,0.5567,0.5,0.2,0.427,低置信度,外圈故障,False,OR,0.0
H_69,OR,0.5566,0.5,0.2,0.427,低置信度,外圈故障,False,OR,0.0
F_90,OR,0.356,0.5,0.4,0.4268,低置信度,外圈故障,False,OR,0.0
F_100,OR,0.3559,0.5,0.4,0.4268,低置信度,外圈故障,False,OR,0.0
N_153,IR,0.37301135063171387,0.5,0.8,0.5519034051895142,低置信度,内圈故障,True,OR,0.12520340518951417
N_167,OR,0.2207309752702713,0.5,1.0,0.5662192925810814,低置信度,外圈故障,True,IR,0.1397192925810814
D_35,B,0.3547,0.5,0.4,0.4264,低置信度,滚动体故障,False,B,0.0
P_64,IR,0.3529,0.5,0.4,0.4259,低置信度,内圈故障,False,IR,0.0
H_157,IR,0.352,0.5,0.4,0.4256,低置信度,内圈故障,False,IR,0.0
N_65,OR,0.41050776839256287,0.5,0.8,0.5631523305177688,低置信度,外圈故障,True,IR,0.13755233051776883
K_132,IR,0.2864528298377991,0.5,0.8,0.5259358489513397,低置信度,内圈故障,True,OR,0.10053584895133971
H_108,IR,0.30273953080177307,0.5,0.8,0.5308218592405319,低置信度,内圈故障,True,OR,0.10542185924053193
K_120,IR,0.2954067587852478,0.5,0.8,0.5286220276355743,低置信度,内圈故障,True,OR,0.10322202763557431
N_179,IR,0.5491,0.5,0.2,0.4247,低置信度,内圈故障,False,IR,0.0
P_50,IR,0.3483,0.5,0.4,0.4245,低置信度,内圈故障,False,IR,0.0
K_191,IR,0.28059831261634827,0.5,0.8,0.5241794937849045,低置信度,内圈故障,True,OR,0.10037949378490446
H_198,OR,0.5452,0.5,0.2,0.4236,低置信度,外圈故障,False,OR,0.0
N_130,OR,0.41863682866096497,0.5,0.8,0.5655910485982895,低置信度,外圈故障,True,IR,0.14249104859828948
K_51,IR,0.29617300629615784,0.5,0.8,0.5288519018888473,低置信度,内圈故障,True,OR,0.10575190188884737
H_4,IR,0.287006676197052,0.5,0.8,0.5261020028591156,低置信度,内圈故障,True,OR,0.10330200285911556
P_144,IR,0.3424,0.5,0.4,0.4227,低置信度,内圈故障,False,IR,0.0
K_41,IR,0.2965000867843628,0.5,0.8,0.5289500260353088,低置信度,内圈故障,True,OR,0.10705002603530883
A_21,OR,0.5393,0.5,0.2,0.4218,低置信度,外圈故障,False,OR,0.0
F_80,OR,0.3394,0.5,0.4,0.4218,低置信度,外圈故障,False,OR,0.0
N_85,IR,0.5381,0.5,0.2,0.4214,低置信度,内圈故障,False,IR,0.0
E_165,OR,0.24307388067245483,0.5,1.0,0.5729221642017364,低置信度,外圈故障,True,IR,0.15162216420173635
E_178,OR,0.4593846797943115,0.5,0.8,0.5778154039382934,低置信度,外圈故障,True,IR,0.15661540393829343
M_154,IR,0.34496310353279114,0.5,0.8,0.5434889310598373,低置信度,内圈故障,True,OR,0.12248893105983732
N_111,OR,0.23449824750423431,0.5,1.0,0.5703494742512702,低置信度,外圈故障,True,IR,0.14964947425127023
N_18,IR,0.3374038636684418,0.5,0.8,0.5412211591005325,低置信度,内圈故障,True,OR,0.1207211591005325
H_141,OR,0.5345,0.5,0.2,0.4203,低置信度,外圈故障,False,OR,0.0
P_9,IR,0.3339,0.5,0.4,0.4202,低置信度,内圈故障,False,IR,0.0
M_184,IR,0.30420175194740295,0.5,0.8,0.5312605255842209,低置信度,内圈故障,True,OR,0.11126052558422089
D_42,IR,0.3321,0.5,0.4,0.4196,低置信度,内圈故障,False,IR,0.0
D_104,IR,0.3321,0.5,0.4,0.4196,低置信度,内圈故障,False,IR,0.0
E_87,OR,0.53,0.5,0.2,0.419,低置信度,外圈故障,False,OR,0.0
K_42,IR,0.2927058935165405,0.5,0.8,0.5278117680549621,低置信度,内圈故障,True,OR,0.10911176805496209
I_91,B,0.3275,0.5,0.4,0.4183,低置信度,滚动体故障,False,B,0.0
K_60,OR,0.5273,0.5,0.2,0.4182,低置信度,外圈故障,False,OR,0.0
N_50,OR,0.4530067443847656,0.5,0.8,0.5759020233154297,低置信度,外圈故障,True,IR,0.15810202331542972
B_135,B,0.326,0.5,0.4,0.4178,低置信度,滚动体故障,False,B,0.0
M_9,IR,0.32946935296058655,0.5,0.8,0.538840805888176,低置信度,内圈故障,True,OR,0.12124080588817593
N_88,IR,0.7241,0.5,0.0,0.4172,低置信度,内圈故障,False,IR,0.0
H_172,IR,0.40718621015548706,0.5,0.8,0.5621558630466461,低置信度,内圈故障,True,OR,0.14505586304664608
K_158,IR,0.32241305708885193,0.5,0.8,0.5367239171266556,低置信度,内圈故障,True,OR,0.11962391712665554
N_163,OR,0.2489655315876007,0.5,1.0,0.5746896594762803,低置信度,外圈故障,True,IR,0.15768965947628028
M_162,IR,0.33334657549858093,0.5,0.8,0.5400039726495742,低置信度,内圈故障,True,OR,0.1234039726495742
K_186,OR,0.41207069158554077,0.5,0.8,0.5636212074756622,低置信度,外圈故障,True,IR,0.14732120747566224
L_184,B,0.37233078479766846,0.5,0.8,0.5516992354393006,低置信度,滚动体故障,True,OR,0.13549923543930054
N_195,OR,0.2516897916793823,0.5,1.0,0.5755069375038147,低置信度,外圈故障,True,IR,0.15940693750381463
B_90,B,0.3327467441558838,0.5,0.8,0.5398240232467652,低置信度,滚动体故障,True,OR,0.12382402324676517
N_135,OR,0.52,0.5,0.2,0.416,低置信度,外圈故障,False,OR,0.0
J_103,IR,0.7201,0.5,0.0,0.416,低置信度,内圈故障,False,IR,0.0
N_14,IR,0.35476455092430115,0.5,0.8,0.5464293652772904,低置信度,内圈故障,True,OR,0.13112936527729036
M_131,IR,0.31251874566078186,0.5,0.8,0.5337556236982346,低置信度,内圈故障,True,OR,0.11865562369823457
B_38,B,0.37224024534225464,0.5,0.8,0.5516720736026763,低置信度,滚动体故障,True,OR,0.13697207360267633
K_166,IR,0.3274746835231781,0.5,0.8,0.5382424050569534,低置信度,内圈故障,True,OR,0.12374240505695344
B_189,OR,0.5146,0.5,0.2,0.4144,低置信度,外圈故障,False,OR,0.0
K_169,IR,0.4019794166088104,0.5,0.8,0.5605938249826431,低置信度,内圈故障,True,OR,0.14639382498264308
N_187,IR,0.5136,0.5,0.2,0.4141,低置信度,内圈故障,False,IR,0.0
N_190,IR,0.5134,0.5,0.2,0.414,低置信度,内圈故障,False,IR,0.0
B_10,B,0.36537396907806396,0.5,0.8,0.5496121907234192,低置信度,滚动体故障,True,OR,0.13591219072341915
M_62,IR,0.30970829725265503,0.5,0.8,0.5329124891757965,低置信度,内圈故障,True,OR,0.12021248917579647
P_197,IR,0.26837795972824097,0.5,0.8,0.5205133879184722,低置信度,内圈故障,True,B,0.10811338791847225
N_199,IR,0.3224557936191559,0.5,0.8,0.5367367380857467,低置信度,内圈故障,True,OR,0.12443673808574673
N_197,IR,0.42600905895233154,0.5,0.8,0.5678027176856995,低置信度,内圈故障,True,OR,0.15600271768569945
F_198,B,0.5036,0.5,0.2,0.4111,低置信度,滚动体故障,False,B,0.0
E_99,IR,0.303,0.5,0.4,0.4109,低置信度,内圈故障,False,IR,0.0
C_199,B,0.501,0.5,0.2,0.4103,低置信度,滚动体故障,False,B,0.0
K_179,IR,0.34683021903038025,0.5,0.8,0.544049065709114,低置信度,内圈故障,True,OR,0.13384906570911403
F_142,IR,0.3005,0.5,0.4,0.4101,低置信度,内圈故障,False,IR,0.0
F_119,B,0.4999,0.5,0.2,0.41,低置信度,滚动体故障,False,B,0.0
M_104,IR,0.3603931665420532,0.5,0.8,0.548117949962616,低置信度,内圈故障,True,OR,0.13831794996261598
N_123,OR,0.4995,0.5,0.2,0.4098,低置信度,外圈故障,False,OR,0.0
I_33,IR,0.4972,0.5,0.2,0.4092,低置信度,内圈故障,False,IR,0.0
M_108,IR,0.35253268480300903,0.5,0.8,0.5457598054409027,低置信度,内圈故障,True,OR,0.13695980544090275
F_95,B,0.496,0.5,0.2,0.4088,低置信度,滚动体故障,False,B,0.0
H_86,IR,0.4334172010421753,0.5,0.8,0.5700251603126526,低置信度,内圈故障,True,OR,0.16152516031265263
D_135,OR,0.4936,0.5,0.2,0.4081,低置信度,外圈故障,False,OR,0.0
L_198,NORMAL,0.5137417316436768,0.5,0.6,0.534122519493103,低置信度,正常,True,B,0.12602251949310295
N_176,OR,0.29416006803512573,0.5,0.8,0.5282480204105378,低置信度,外圈故障,True,IR,0.12054802041053775
K_1,IR,0.3238908648490906,0.5,0.8,0.5371672594547272,低置信度,内圈故障,True,OR,0.1295672594547272
N_136,OR,0.492,0.5,0.2,0.4076,低置信度,外圈故障,False,OR,0.0
O_110,NORMAL,0.5190051198005676,0.5,0.6,0.5357015359401702,低置信度,正常,True,B,0.12840153594017023
L_191,NORMAL,0.5116193890571594,0.5,0.6,0.5334858167171479,低置信度,正常,True,B,0.12638581671714788
N_35,IR,0.6888,0.5,0.0,0.4066,低置信度,内圈故障,False,IR,0.0
K_46,IR,0.2845076322555542,0.5,0.8,0.5253522896766663,低置信度,内圈故障,True,OR,0.11935228967666622
F_162,IR,0.27097204327583313,0.5,0.8,0.52129161298275,低置信度,内圈故障,True,OR,0.11559161298274995
N_189,IR,0.4223541021347046,0.5,0.6,0.5067062306404113,低置信度,内圈故障,True,OR,0.1011062306404113
O_183,NORMAL,0.5218206644058228,0.5,0.6,0.5365461993217469,低置信度,正常,True,B,0.13154619932174683
M_144,IR,0.3395872414112091,0.5,0.8,0.5418761724233627,低置信度,内圈故障,True,OR,0.13707617242336273
F_78,B,0.4821,0.5,0.2,0.4046,低置信度,滚动体故障,False,B,0.0
F_118,B,0.4815,0.5,0.2,0.4044,低置信度,滚动体故障,False,B,0.0
M_57,IR,0.3346044719219208,0.5,0.8,0.5403813415765762,低置信度,内圈故障,True,OR,0.13618134157657624
M_98,IR,0.33181092143058777,0.5,0.8,0.5395432764291763,低置信度,内圈故障,True,OR,0.1354432764291763
K_173,OR,0.45281001925468445,0.5,0.6,0.5158430057764054,低置信度,外圈故障,True,IR,0.11184300577640538
K_114,IR,0.28991633653640747,0.5,0.8,0.5269749009609223,低置信度,内圈故障,True,OR,0.12317490096092226
F_127,B,0.4793,0.5,0.2,0.4038,低置信度,滚动体故障,False,B,0.0
L_107,NORMAL,0.527026355266571,0.5,0.6,0.5381079065799713,低置信度,正常,True,B,0.1345079065799713
N_139,OR,0.4782,0.5,0.2,0.4035,低置信度,外圈故障,False,OR,0.0
B_71,NORMAL,0.5381487011909485,0.5,0.6,0.5414446103572845,低置信度,正常,True,B,0.13834461035728451
M_14,IR,0.3430768549442291,0.5,0.8,0.5429230564832688,低置信度,内圈故障,True,OR,0.1400230564832688
L_72,B,0.3849389851093292,0.5,0.8,0.5554816955327988,低置信度,滚动体故障,True,OR,0.1526816955327988
P_95,IR,0.2726452350616455,0.5,0.8,0.5217935705184936,低置信度,内圈故障,True,OR,0.11909357051849362
H_175,IR,0.43695348501205444,0.5,0.6,0.5110860455036164,低置信度,内圈故障,True,OR,0.10878604550361637
F_85,B,0.474,0.5,0.2,0.4022,低置信度,滚动体故障,False,B,0.0
K_88,IR,0.2913985848426819,0.5,0.8,0.5274195754528046,低置信度,内圈故障,True,OR,0.1253195754528046
N_117,IR,0.44519472122192383,0.5,0.8,0.5735584163665771,低置信度,内圈故障,True,OR,0.17165841636657714
N_188,OR,0.48407208919525146,0.5,0.6,0.5252216267585754,低置信度,外圈故障,True,IR,0.12342162675857543
K_126,IR,0.33613455295562744,0.5,0.8,0.5408403658866883,低置信度,内圈故障,True,OR,0.13964036588668827
F_20,B,0.4702,0.5,0.2,0.4011,低置信度,滚动体故障,False,B,0.0
F_52,OR,0.30824974179267883,0.5,0.8,0.5324749225378036,低置信度,外圈故障,True,B,0.13187492253780358
P_19,OR,0.3298250734806061,0.5,0.8,0.5389475220441818,低置信度,外圈故障,True,B,0.13834752204418183
F_180,B,0.4686,0.5,0.2,0.4006,低置信度,滚动体故障,False,B,0.0
K_59,IR,0.3330058753490448,0.5,0.8,0.5399017626047135,低置信度,内圈故障,True,OR,0.13950176260471348
K_194,IR,0.2860976457595825,0.5,0.8,0.5258292937278748,低置信度,内圈故障,True,OR,0.12582929372787477
N_180,OR,0.30952391028404236,0.5,0.8,0.5328571730852127,低置信度,外圈故障,True,IR,0.13305717308521275
F_168,OR,0.3717501163482666,0.5,0.8,0.55152503490448,低置信度,外圈故障,True,B,0.15172503490448003
F_68,B,0.4656,0.5,0.2,0.3997,极低置信度,滚动体故障,False,B,0.0
N_193,OR,0.3251645863056183,0.5,0.8,0.5375493758916855,低置信度,外圈故障,True,IR,0.1379493758916855
D_124,OR,0.34893837571144104,0.5,0.8,0.5446815127134323,低置信度,外圈故障,True,B,0.14538151271343236
K_35,IR,0.2894687354564667,0.5,0.8,0.52684062063694,低置信度,内圈故障,True,OR,0.12774062063694003
C_170,B,0.4637,0.5,0.2,0.3991,极低置信度,滚动体故障,False,B,0.0
F_197,B,0.4637,0.5,0.2,0.3991,极低置信度,滚动体故障,False,B,0.0
A_0,B,0.41990649700164795,0.5,0.6,0.5059719491004944,低置信度,滚动体故障,True,OR,0.10697194910049435
F_82,B,0.4615,0.5,0.2,0.3985,极低置信度,滚动体故障,False,B,0.0
