filename,original_prediction,corrected_prediction,original_confidence,corrected_confidence,improvement,validation_reason,all_hypotheses
E_159,OR,B,0.3144,0.5598817163705826,0.24548171637058258,有效修正(改善0.246),"{'B': {'classifier_prob': 0.39960572, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5598817163705826}, 'IR': {'classifier_prob': 0.1658981, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3097694298624992}, 'NORMAL': {'classifier_prob': 0.05323898, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21597169414162637}, 'OR': {'classifier_prob': 0.38125724, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31437717080116273}}"
L_122,OR,B,0.3144,0.6366953581571579,0.32229535815715793,有效修正(改善0.322),"{'B': {'classifier_prob': 0.4556512, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6366953581571579}, 'IR': {'classifier_prob': 0.082132705, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2246398113667965}, 'NORMAL': {'classifier_prob': 0.08072344, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22421703264117243}, 'OR': {'classifier_prob': 0.3814926, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31444778442382815}}"
L_67,OR,B,0.3142,0.6350805699825286,0.3208805699825286,有效修正(改善0.321),"{'B': {'classifier_prob': 0.45026857, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6350805699825286}, 'IR': {'classifier_prob': 0.06746059, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2202381767332554}, 'NORMAL': {'classifier_prob': 0.10168624, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23050587177276613}, 'OR': {'classifier_prob': 0.3805847, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3141754060983658}}"
D_158,B,IR,0.3141,0.5847024351358414,0.2706024351358414,有效修正(改善0.271),"{'B': {'classifier_prob': 0.38040793, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31412237882614136}, 'IR': {'classifier_prob': 0.28234145, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.5847024351358414}, 'NORMAL': {'classifier_prob': 0.0008048244, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20024144732160495}, 'OR': {'classifier_prob': 0.33644584, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.30093375146389006}}"
G_102,OR,B,0.3141,0.6290258139371872,0.31492581393718716,有效修正(改善0.315),"{'B': {'classifier_prob': 0.43008605, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6290258139371872}, 'IR': {'classifier_prob': 0.09742596, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22922778800129892}, 'NORMAL': {'classifier_prob': 0.092024535, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2276073604822159}, 'OR': {'classifier_prob': 0.3804635, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3141390532255173}}"
A_165,OR,B,0.3141,0.5561130160093307,0.24201301600933073,有效修正(改善0.242),"{'B': {'classifier_prob': 0.3870434, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5561130160093307}, 'IR': {'classifier_prob': 0.19158995, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3174769854545593}, 'NORMAL': {'classifier_prob': 0.041017715, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21230531446635725}, 'OR': {'classifier_prob': 0.38034895, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3141046851873398}}"
E_16,OR,B,0.314,0.5584932976961136,0.24449329769611355,有效修正(改善0.244),"{'B': {'classifier_prob': 0.39497766, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5584932976961136}, 'IR': {'classifier_prob': 0.18628456, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.31588536709547044}, 'NORMAL': {'classifier_prob': 0.038675923, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21160277687013151}, 'OR': {'classifier_prob': 0.38006184, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31401855051517485}}"
P_137,B,OR,0.3139,0.6169014960527419,0.3030014960527419,有效修正(改善0.303),"{'B': {'classifier_prob': 0.3796214, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31388641595840455}, 'IR': {'classifier_prob': 0.22795653, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.26838696002960205}, 'NORMAL': {'classifier_prob': 0.0027504438, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2008251331280917}, 'OR': {'classifier_prob': 0.38967165, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6169014960527419}}"
B_139,OR,B,0.3138,0.6393694490194322,0.32556944901943213,有效修正(改善0.326),"{'B': {'classifier_prob': 0.46456483, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6393694490194322}, 'IR': {'classifier_prob': 0.05134112, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21540233604609968}, 'NORMAL': {'classifier_prob': 0.10466993, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23140097856521608}, 'OR': {'classifier_prob': 0.3794241, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3138272285461426}}"
B_145,OR,B,0.3137,0.6238411217927933,0.3101411217927933,有效修正(改善0.310),"{'B': {'classifier_prob': 0.41280374, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6238411217927933}, 'IR': {'classifier_prob': 0.05074131, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21522239334881307}, 'NORMAL': {'classifier_prob': 0.15743478, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2472304329276085}, 'OR': {'classifier_prob': 0.37902018, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31370605528354645}}"
A_77,OR,B,0.3137,0.632218849658966,0.31851884965896604,有效修正(改善0.319),"{'B': {'classifier_prob': 0.4407295, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.632218849658966}, 'IR': {'classifier_prob': 0.06794961, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22038488239049914}, 'NORMAL': {'classifier_prob': 0.11227474, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2336824230849743}, 'OR': {'classifier_prob': 0.3790462, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3137138605117798}}"
A_44,OR,B,0.3136,0.6308122813701629,0.3172122813701629,有效修正(改善0.317),"{'B': {'classifier_prob': 0.43604094, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6308122813701629}, 'IR': {'classifier_prob': 0.11830128, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23549038395285607}, 'NORMAL': {'classifier_prob': 0.06689206, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22006761729717256}, 'OR': {'classifier_prob': 0.37876567, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3136297017335892}}"
G_109,OR,B,0.3135,0.6296825706958771,0.3161825706958771,有效修正(改善0.316),"{'B': {'classifier_prob': 0.43227524, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6296825706958771}, 'IR': {'classifier_prob': 0.028662385, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20859871562570334}, 'NORMAL': {'classifier_prob': 0.16060978, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2481829345226288}, 'OR': {'classifier_prob': 0.37845257, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3135357707738876}}"
D_125,B,OR,0.3135,0.6084951043128968,0.29499510431289677,有效修正(改善0.295),"{'B': {'classifier_prob': 0.37846163, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3135384887456894}, 'IR': {'classifier_prob': 0.25740743, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.27722222805023194}, 'NORMAL': {'classifier_prob': 0.0024806405, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20074419216252865}, 'OR': {'classifier_prob': 0.36165035, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6084951043128968}}"
A_85,OR,B,0.3135,0.6345053166151047,0.3210053166151047,有效修正(改善0.321),"{'B': {'classifier_prob': 0.44835106, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6345053166151047}, 'IR': {'classifier_prob': 0.08320295, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22496088519692423}, 'NORMAL': {'classifier_prob': 0.09022446, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2270673379302025}, 'OR': {'classifier_prob': 0.3782215, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3134664535522461}}"
J_67,B,IR,0.3134,0.603692153096199,0.29029215309619893,有效修正(改善0.290),"{'B': {'classifier_prob': 0.37806714, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31342014074325564}, 'IR': {'classifier_prob': 0.3456405, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.603692153096199}, 'NORMAL': {'classifier_prob': 0.0006886972, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20020660916343333}, 'OR': {'classifier_prob': 0.27560368, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2826811045408249}}"
F_96,IR,OR,0.3129,0.5317721658945084,0.21887216589450836,有效修正(改善0.219),"{'B': {'classifier_prob': 0.3146264, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3543879187107086}, 'IR': {'classifier_prob': 0.37623832, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31287149488925936}, 'NORMAL': {'classifier_prob': 0.0032280358, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20096841072663665}, 'OR': {'classifier_prob': 0.30590722, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5317721658945084}}"
G_139,OR,B,0.3128,0.6451948583126068,0.3323948583126068,有效修正(改善0.332),"{'B': {'classifier_prob': 0.48398286, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6451948583126068}, 'IR': {'classifier_prob': 0.06538732, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21961619704961777}, 'NORMAL': {'classifier_prob': 0.07449818, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22234945297241213}, 'OR': {'classifier_prob': 0.37613162, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.312839487195015}}"
A_186,OR,B,0.3128,0.6419404357671739,0.32914043576717383,有效修正(改善0.329),"{'B': {'classifier_prob': 0.4731348, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6419404357671739}, 'IR': {'classifier_prob': 0.095002964, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22850088924169543}, 'NORMAL': {'classifier_prob': 0.055871423, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21676142700016499}, 'OR': {'classifier_prob': 0.37599087, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31279726028442384}}"
O_177,OR,B,0.3126,0.641391897201538,0.328791897201538,有效修正(改善0.329),"{'B': {'classifier_prob': 0.47130632, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.641391897201538}, 'IR': {'classifier_prob': 0.034931604, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21047948114573956}, 'NORMAL': {'classifier_prob': 0.11852662, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23555798679590226}, 'OR': {'classifier_prob': 0.3752354, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3125706225633621}}"
A_91,OR,B,0.3126,0.6244068801403045,0.31180688014030455,有效修正(改善0.312),"{'B': {'classifier_prob': 0.4146896, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6244068801403045}, 'IR': {'classifier_prob': 0.18729375, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2561881259083748}, 'NORMAL': {'classifier_prob': 0.022668738, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20680062137544156}, 'OR': {'classifier_prob': 0.375348, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3126044005155563}}"
C_40,OR,IR,0.3125,0.59163079559803,0.27913079559803,有效修正(改善0.279),"{'B': {'classifier_prob': 0.31857026, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2955710768699646}, 'IR': {'classifier_prob': 0.305436, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.59163079559803}, 'NORMAL': {'classifier_prob': 0.0010781635, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20032344905193897}, 'OR': {'classifier_prob': 0.37491563, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3124746888875961}}"
C_157,B,IR,0.3125,0.5317494386434555,0.21924943864345547,有效修正(改善0.219),"{'B': {'classifier_prob': 0.37488607, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31246581971645354}, 'IR': {'classifier_prob': 0.30583146, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5317494386434555}, 'NORMAL': {'classifier_prob': 0.0012866643, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20038599928375334}, 'OR': {'classifier_prob': 0.31799582, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.35539874494075774}}"
P_116,B,OR,0.312,0.6202550083398819,0.3082550083398819,有效修正(改善0.308),"{'B': {'classifier_prob': 0.37320802, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3119624048471451}, 'IR': {'classifier_prob': 0.22170766, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.26651229709386826}, 'NORMAL': {'classifier_prob': 0.00423427, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20127028105780484}, 'OR': {'classifier_prob': 0.40085003, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6202550083398819}}"
O_38,OR,B,0.3119,0.6489094227552414,0.33700942275524143,有效修正(改善0.337),"{'B': {'classifier_prob': 0.49636474, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6489094227552414}, 'IR': {'classifier_prob': 0.05571964, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21671589203178884}, 'NORMAL': {'classifier_prob': 0.07507587, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22252276167273521}, 'OR': {'classifier_prob': 0.37283972, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31185191571712495}}"
E_146,OR,B,0.3118,0.5505514913797378,0.23875149137973778,有效修正(改善0.239),"{'B': {'classifier_prob': 0.36850497, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5505514913797378}, 'IR': {'classifier_prob': 0.22671558, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.32801467388868333}, 'NORMAL': {'classifier_prob': 0.032261692, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20967850759625437}, 'OR': {'classifier_prob': 0.37251768, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3117553025484085}}"
A_18,OR,B,0.3117,0.6257665365934373,0.3140665365934373,有效修正(改善0.314),"{'B': {'classifier_prob': 0.4192218, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6257665365934373}, 'IR': {'classifier_prob': 0.0856502, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22569505944848062}, 'NORMAL': {'classifier_prob': 0.12268895, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23680668473243716}, 'OR': {'classifier_prob': 0.37243912, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31173173487186434}}"
B_129,OR,B,0.3117,0.6237440079450607,0.3120440079450607,有效修正(改善0.312),"{'B': {'classifier_prob': 0.41248003, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6237440079450607}, 'IR': {'classifier_prob': 0.05890022, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2176700655370951}, 'NORMAL': {'classifier_prob': 0.15637839, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24691351652145388}, 'OR': {'classifier_prob': 0.3722414, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3116724222898483}}"
O_20,OR,B,0.3115,0.6354285955429078,0.32392859554290776,有效修正(改善0.324),"{'B': {'classifier_prob': 0.45142865, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6354285955429078}, 'IR': {'classifier_prob': 0.035700977, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2107102930545807}, 'NORMAL': {'classifier_prob': 0.14108905, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24232671558856966}, 'OR': {'classifier_prob': 0.37178135, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31153440475463867}}"
G_49,OR,B,0.3115,0.6123858988285065,0.30088589882850647,有效修正(改善0.301),"{'B': {'classifier_prob': 0.37461966, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6123858988285065}, 'IR': {'classifier_prob': 0.035252698, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21057580932974818}, 'NORMAL': {'classifier_prob': 0.21833727, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.26550118029117586}, 'OR': {'classifier_prob': 0.37179038, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3115371137857437}}"
E_112,OR,B,0.3113,0.6166618138551712,0.30536181385517114,有效修正(改善0.305),"{'B': {'classifier_prob': 0.3888727, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6166618138551712}, 'IR': {'classifier_prob': 0.16322933, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24896879941225053}, 'NORMAL': {'classifier_prob': 0.07705, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22311500012874605}, 'OR': {'classifier_prob': 0.370848, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3112544000148773}}"
J_135,B,OR,0.3113,0.5617250823974609,0.25042508239746086,有效修正(改善0.250),"{'B': {'classifier_prob': 0.37112272, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31133681535720825}, 'IR': {'classifier_prob': 0.22144412, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3264332345128059}, 'NORMAL': {'classifier_prob': 0.0016828581, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2005048574297689}, 'OR': {'classifier_prob': 0.40575027, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5617250823974609}}"
P_185,B,OR,0.3112,0.5536272341012954,0.24242723410129546,有效修正(改善0.242),"{'B': {'classifier_prob': 0.37074742, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31122422516345977}, 'IR': {'classifier_prob': 0.24844, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.33453199923038485}, 'NORMAL': {'classifier_prob': 0.0020551572, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20061654716264457}, 'OR': {'classifier_prob': 0.37875745, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5536272341012954}}"
P_15,B,OR,0.3112,0.6118512719869613,0.30065127198696134,有效修正(改善0.301),"{'B': {'classifier_prob': 0.37058184, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.311174550652504}, 'IR': {'classifier_prob': 0.25381696, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.27614508867263793}, 'NORMAL': {'classifier_prob': 0.00276365, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2008290949743241}, 'OR': {'classifier_prob': 0.37283757, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6118512719869613}}"
L_130,OR,B,0.3112,0.6391980022192001,0.3279980022192001,有效修正(改善0.328),"{'B': {'classifier_prob': 0.46399334, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6391980022192001}, 'IR': {'classifier_prob': 0.09806035, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22941810414195063}, 'NORMAL': {'classifier_prob': 0.06715052, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.22014515548944474}, 'OR': {'classifier_prob': 0.37079585, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31123875379562377}}"
O_134,OR,B,0.3112,0.6436628878116608,0.33246288781166083,有效修正(改善0.332),"{'B': {'classifier_prob': 0.4788763, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6436628878116608}, 'IR': {'classifier_prob': 0.04609674, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21382902152836325}, 'NORMAL': {'classifier_prob': 0.1044305, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23132914900779725}, 'OR': {'classifier_prob': 0.37059644, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.311178931593895}}"
A_126,OR,B,0.311,0.6330522924661637,0.3220522924661637,有效修正(改善0.322),"{'B': {'classifier_prob': 0.44350764, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6330522924661637}, 'IR': {'classifier_prob': 0.12732106, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23819631934165955}, 'NORMAL': {'classifier_prob': 0.059074923, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21772247701883318}, 'OR': {'classifier_prob': 0.37009647, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31102894246578217}}"
B_121,OR,B,0.3109,0.6427030056715011,0.33180300567150106,有效修正(改善0.332),"{'B': {'classifier_prob': 0.4756767, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6427030056715011}, 'IR': {'classifier_prob': 0.03650561, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21095168292522432}, 'NORMAL': {'classifier_prob': 0.1181398, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23544194102287294}, 'OR': {'classifier_prob': 0.3696779, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3109033703804016}}"
G_194,OR,B,0.3109,0.6374277353286744,0.32652773532867435,有效修正(改善0.326),"{'B': {'classifier_prob': 0.45809245, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6374277353286744}, 'IR': {'classifier_prob': 0.057537884, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2172613650560379}, 'NORMAL': {'classifier_prob': 0.11454501, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2343635030090809}, 'OR': {'classifier_prob': 0.3698247, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31094741225242617}}"
B_36,OR,B,0.3107,0.6249595224857329,0.31425952248573297,有效修正(改善0.314),"{'B': {'classifier_prob': 0.41653174, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6249595224857329}, 'IR': {'classifier_prob': 0.058744363, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21762330904603006}, 'NORMAL': {'classifier_prob': 0.15558046, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24667413830757143}, 'OR': {'classifier_prob': 0.36914337, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3107430100440979}}"
D_132,B,OR,0.3107,0.6092102080583572,0.29851020805835726,有效修正(改善0.298),"{'B': {'classifier_prob': 0.36905247, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31071574091911314}, 'IR': {'classifier_prob': 0.26409614, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.27922884225845335}, 'NORMAL': {'classifier_prob': 0.0028173204, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2008451961213723}, 'OR': {'classifier_prob': 0.36403403, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6092102080583572}}"
L_134,OR,B,0.3107,0.6409501820802688,0.3302501820802688,有效修正(改善0.330),"{'B': {'classifier_prob': 0.46983394, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6409501820802688}, 'IR': {'classifier_prob': 0.043507002, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2130521006882191}, 'NORMAL': {'classifier_prob': 0.11771814, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.23531544134020807}, 'OR': {'classifier_prob': 0.36894092, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.31068227589130404}}"
E_3,OR,B,0.3106,0.55052967607975,0.23992967607975002,有效修正(改善0.240),"{'B': {'classifier_prob': 0.36843225, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.55052967607975}, 'IR': {'classifier_prob': 0.21375963, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.32412788927555086}, 'NORMAL': {'classifier_prob': 0.049176283, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2147528849542141}, 'OR': {'classifier_prob': 0.3686319, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3105895698070526}}"
